feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,label
-1.4751490779966632,0.5290298033080382,0.5575365075065172,3.819144861115655,,-0.9598753650797721,0
0.07296925690679107,-0.39775443941911254,-0.9809473787054992,0.3117930452061941,0.6469649598738199,1.0146237287006303,0
0.8098121289411931,1.0367159736198908,1.3297976987040958,-0.7059419867888557,,-0.17063231363738693,1
-0.06765159388879316,1.5070200439862373,-1.8956608471521579,0.977814632838865,0.6831396958104771,0.7604476965581017,0
-0.561700333263675,0.5897223300156937,1.5291948425898374,1.1822590065203151,,1.2900340668977797,0
0.549503447360981,-1.501995708079215,0.249553186934477,2.0247434097356445,1.7838397128612267,-0.2666038262276063,1
0.3373391693818383,0.6875125599738477,2.410355231291124,-1.4562450621550846,0.5560719148372123,-0.3463362622345616,1
0.5457747103773098,0.5647289393983371,-0.41985495940604345,-0.18687092994872323,-0.2437761580490594,0.5911591996264127,1
0.7766796192885419,0.8726573183096061,-0.3097130667933493,-0.5052341937039209,-0.22554742469982958,-0.3638991163144365,1
1.0185443760792774,0.4610156686065388,-0.7430703663928562,-1.495797187416549,,-0.4042887812172368,0
-0.021452696022544293,0.4494887510619621,0.5659940675076753,0.37834984361458857,0.4597932636856185,-1.2098351044107682,1
0.9005663658486893,0.8241514771358943,-0.8953774196627666,-1.021611090053728,,1.7175033497259453,0
0.2615019331691022,-0.4280264057774994,-0.7414453040328726,-0.938380222067249,-0.208454182381279,1.3063251531329632,1
0.26468469623697405,-1.0660922169401033,1.6936670555879554,0.076099010792963,0.8326574117466325,-1.5407650416358671,0
1.5233304694196235,-0.6702250192824032,0.011398789531791792,-1.8794420039100659,,0.19472782031509978,0
1.5330733355564636,-0.5483442697939199,2.734183082598685,-2.7822266532097113,,-1.481527393917978,0
-0.09559961058053756,0.19563957803133694,-0.4431130950524451,0.20318904719271824,-0.5077759909981232,-0.8998017081584258,0
0.5268713884625712,-1.6534353911144184,1.2360863557849757,-2.43006023122527,2.1641028553509516,2.1666568834284945,1
-0.5541245803494059,0.33065573242969265,-0.3611427908816235,2.0835752557130944,,0.3671506371034729,0
-0.32755339830713326,-0.8694966143137521,1.5295652502499364,2.4785100615232927,1.4563252455538267,-0.8412529809540027,0
-0.7372820294551339,-1.7155048521865888,-1.0767108742845628,2.637959616608906,0.1933671025714327,0.21408671699432275,0
-0.68569224199391,-0.8805680114064016,0.7526474713960714,2.265617509907215,0.3708633778117628,0.23443576421298645,0
0.3588043174979929,0.6803834451302965,0.39946157011836375,0.21195562866851414,1.6084449066803337,-1.1454415283117834,0
0.5319186878428408,-0.6966423919653595,0.31911438960611077,-0.08660409967366922,-1.0468801203675935,2.3214189886462875,1
0.9846462245123881,1.0731298336503245,-1.000715946255836,-0.5941317975408997,,0.03461633478517733,0
-0.030443193618649556,-0.13137491829659986,-0.35491540053095116,0.06358608240915009,-0.8441897852971398,-0.1522459720784429,0
1.988002465029044,-0.06759582493367984,0.40021066332865063,-3.534395510514238,,-0.06836182846353467,0
0.17654891407281875,0.5133466372731729,1.7905097348549888,0.1868681329082328,0.5849672161173617,0.6596372188935647,0
0.5860125205772548,1.7739017976893754,-0.34683238518340576,-0.48236608137749265,1.2511314112968168,1.8279677522371567,0
0.08720549247034648,0.9875192845380186,-0.12960974754459653,0.197240969888826,0.08653519389867337,0.01067874356125671,0
-0.26826689507253965,-0.5857657065956042,1.1428442560641237,0.7688687377592973,-1.132049155807489,-1.082484751819452,0
1.0459708111498627,-1.1887465529417416,0.9436891403702324,-0.9987014969989928,,0.45627110298837625,0
-0.10309632509771072,-0.5230155145602855,1.1941362775618707,0.645362524979082,1.4008458297533697,-0.10091671321013186,1
0.2008357666356984,-0.7363083924131597,0.07091129794557438,0.08710334511147855,0.9908629876349537,-1.8226063495307308,1
0.42487359564020294,0.8620711398598828,-0.3028314396682693,-0.17400825195158698,,-1.4721876308819466,0
-0.00879848899623803,-2.223697212367176,0.032292232524944495,-0.520152021228366,-1.9080441465575548,1.00284791315069,0
-0.6435133902301795,-0.29030107025479296,0.36982413274075115,2.616358008354192,,-0.9497797596540763,0
-0.4562619944596842,0.21374361685677126,0.6404774832987734,2.0418610647791944,1.3106213890240737,-0.6906248907613197,1
-0.3311028005497394,-0.0619208027348792,-0.3719315358898478,1.562652206918798,0.3606235136675654,2.0220768491219854,0
-0.13211062339573,-0.8159025961514309,0.7734288368396631,0.8807078988157058,0.3729929626987243,0.055637521208154045,0
-0.3411471705914074,-0.8138227462320307,0.3353283145093264,1.270514586190026,-0.487984029113929,1.3985656776088373,0
0.39937574180485064,1.012292418198109,-0.038831492910773854,-1.4695159000315914,-1.915899626814713,-0.7807038427330815,0
-0.08606936188937131,-1.413261243329409,-0.893113768951065,0.7825073012793402,0.19548796070684704,0.00374540470819418,0
0.8240080285682976,1.1079806709024582,1.3449448782950757,-1.1041321248281373,,0.5430365284804981,0
-0.8106118269723743,-0.14169198009344106,0.31406115490876185,1.5418523901365973,-2.6252623395521164,0.5983201907195851,0
-0.17817285544367256,-0.7549387825031237,-0.03610767881220435,1.5628150429624252,1.1325071915110407,-0.7017114769023863,0
0.9333515003065554,1.5516899980197658,0.19211155500686364,-1.1776675190203703,1.1531965727669278,-0.5381874985909131,0
0.7750242895115895,1.6623594809096256,-0.9517023640601416,0.4577192605576531,0.10667025046848871,-1.8446601006452767,1
-0.2318478796147786,-1.13099455532226,0.07991325528766956,-0.012114388624042627,-0.8083227437366733,-0.6264264219925085,0
1.6774633564498187,0.7111231883634143,0.8529525202931926,-3.0805805710457594,,1.7425401268319498,0
0.8411547101190323,-1.4851080393630904,2.5396181322368587,0.2056736845422737,,0.22136934166342603,1
1.0943720492189843,-1.4992378290032022,-1.5663891960972478,0.4226915431730274,,-0.3145454838243422,1
0.07820838703643368,-0.8994431319571868,0.946514454180598,0.7599446295094732,0.9661571074010007,0.9989053567965447,1
-0.4546590346563376,-0.6475881647242121,0.9466197818539808,-0.49864058997415295,-0.8993021116989601,2.106558034953845,1
1.1863452852028473,-0.22192395988174332,-0.4719438794827252,-0.9641660636769448,,-1.2818700253695439,0
-0.2284309789385558,0.17821951756166668,0.0146281307034965,-0.016395958615210704,2.2238970162473573,1.0295158755774558,1
1.8966613368074925,-0.24171898563479044,-0.43823739012183,-3.854919986687824,,0.780508902223756,0
0.6184189400676292,-1.345562716544759,-0.5655075919874324,0.9718037082695712,0.6175649157514655,-0.4038172172000497,1
0.06396995383527876,0.4373697946888623,0.828567434891754,0.9826732403201559,0.8561756498082524,0.16119819596672535,1
0.49641845074749025,-0.6146207832445788,1.976881725933043,0.9802775656269893,-1.764862390669243,-0.8128831528091008,1
0.5634403709384408,0.03998009823917058,-0.13842230782843495,-0.7097411346206951,0.7592968862613297,-1.394688889012544,0
1.0900883732297653,1.9652424770354464,-0.8999870945431964,-2.299133043633166,,1.260333234202156,0
0.16936488339336558,-1.4389067470137769,-0.3084532577196577,-0.051105197575492145,-0.49551923940982034,0.0005528093077891806,0
0.10123516612400596,-1.5688419704617904,1.3552878335515888,-0.22896453282325913,-0.7906484574236452,0.7645740650111105,0
1.6851164746086535,-0.3574978535231053,-0.5476704845037201,-2.64429244627625,,0.3449575264734654,0
0.2974159845052978,-0.8594194197920431,-1.1817189259778527,0.6396989088208105,1.646164311786889,0.200018283971927,0
-0.09489475632723798,0.2916882037123012,0.37049781297782736,-0.10338693767907936,-1.431343861971817,1.0728909199664838,0
-0.4280298802089736,-0.06781918198623528,-2.335822840146771,2.933641971104709,1.807781670167524,-1.526958179232123,0
-1.1443396514132878,1.4135979762643855,-0.5715149849187626,-2.2853683310873754,,0.5297759575790555,1
-0.08512500445606508,-0.7890581703555146,-0.43612752323700965,1.3398326466304422,1.464963625856424,-1.1873812915562119,0
0.3045834419230098,-0.20686344775956203,-1.397033347331653,-0.9353123818233768,,0.5733197599971901,0
1.4774965701527345,0.4645604823270942,0.6259516514825182,2.8034053581245115,,-1.6308468007394867,1
0.8912673335291417,0.2850448664345478,-0.6426685767703542,-2.3671384024380044,,-0.7595327697191065,0
0.45458149593190006,0.292542576178306,0.8829523825121436,-0.8781076032384209,-0.08896884423191109,-0.7236237372019416,0
0.22400426593779138,-0.05588013766342196,1.2909743549635104,0.2566115902148286,0.3571412277342013,-0.9021540877616855,0
-0.10285703926699319,0.7395898398349448,-1.0976246277381367,1.2906042336139274,0.7895265453422358,0.6553001004548624,1
0.5269868910153112,-0.3917672661572035,0.43089550603146737,-1.775951740784216,,1.2475328445503397,0
1.392767457119996,-1.121754669100042,0.6189107708309921,0.358447931907719,,1.5099953184802881,1
0.2525802869996627,1.0224925671532614,-0.6864684515708818,-0.20884611452666202,-0.9045087539865704,1.505984107868104,1
-0.17708665715388094,-0.3940496574217753,0.2509868484944484,0.881066864934603,-0.06508687348300612,-1.2812971055378648,0
0.248327209510472,-0.9828485046363625,0.8665260822268933,-0.13139596979834256,1.8708011985383375,-0.557512065092173,1
-0.22079734140276608,0.565888543817018,-1.6647002437196847,1.7038560048404197,1.1974738199080908,0.07519282476103847,0
0.36789602127774007,0.7572892737852978,0.22475198763645088,-0.1802273155376104,0.881476746867253,2.8594346759011993,0
0.8122878315848565,-0.2124827749748634,0.6044579039336986,-0.8030155301444458,,-2.0462994705616007,0
0.7738356286490153,-0.8362545642229119,-0.9514487654971531,-1.045942883247648,,-0.5908586533090964,0
0.6411500105629949,-0.5672483021970801,-1.026247169267859,1.204831625245145,,1.9792274520394018,1
0.021757609360088415,-0.4979404483693443,-0.009553067120139161,-0.7740457618506867,-2.3383405151922294,1.2100709010993151,0
0.7729435416483496,0.9332707192125423,-0.047234829641854756,-1.2044609319386639,0.31823394981439257,0.1415737765255854,0
0.2990036532220428,-0.5122758053235997,-1.8689721323666666,0.9593297857272653,1.5696500995944378,-0.12190853276246834,0
0.04703304866536567,-0.45382097649252684,0.3434268556565182,-0.17805293709633335,-1.288503828025415,-1.0750181598245387,0
-0.4961765895018704,0.6532680667076799,0.2794978777603608,0.958355911022009,-1.4900063709163707,0.09661606014557347,0
0.7689475996783737,0.14173337898635274,-0.5596141043969093,-1.1212228146780048,,-0.3422359189677097,0
0.7203464576775003,-2.007687638356925,-0.8972209599039377,-1.0276689684399178,,0.017280793952217943,0
0.03321406991292275,0.27967108018824144,0.6381565734101656,-0.9058698596778403,1.290265347509764,1.4851054366394412,1
1.1180503276812193,-0.652953102407881,0.5399908003903118,-2.253792789855314,,0.7167509496768738,0
0.16091209837851495,0.8826508745616571,0.6029800749060928,0.23004453015050552,0.4040624458360419,-0.9722313315436366,0
0.9572630142100764,0.5877356917300982,1.0933992789597662,-1.4304876229589387,,-1.787089486626176,0
-0.08681285405881245,0.41334325801238986,-0.5765020686625979,1.0854782606592457,0.7063231274658459,-0.5843228151223536,0
0.9581237766261679,-1.1548550335379537,1.2058634304142868,1.130246082368987,,-0.48397665373733634,1
0.5592305886419328,-0.08957481912607078,0.7037678128635174,-0.4409691469439835,0.7273820793242491,0.8137807384587218,1
-0.4468186021132391,0.6316652877496665,-0.9130122243925389,1.8551742411095682,0.13386323769038644,0.7676452113645101,0
0.5753285778173193,0.5447799701322177,-0.5065992409589155,0.6900883761809211,,1.1266736989232937,1
0.2414088494334053,0.5162977862073876,-1.319824637858536,-0.3663984224542822,-0.5335802697727212,-0.6237819382006415,0
1.4801275670802794,-0.15779828390485381,2.3823356026244507,-2.494231540474308,,-0.6013923776535772,0
1.0948312625747452,0.5744900973243443,-1.0632277720322694,-1.6883794314646747,,0.2416286513845731,0
-0.34859697101562437,-2.1886439906503994,0.3814981555007429,0.47096790632680613,3.5995146920623897,-1.4314272975434215,1
-0.049387776455856125,0.23529495807420217,-0.6834558124426001,0.04377440009687594,-0.4627253810859254,0.623319339654335,0
-0.10135184068918546,0.3453889005848003,-0.9669278830404301,0.8770049527698065,0.8482227516716097,0.1377274877490041,0
-0.005516614934970687,-0.7384150249714202,0.2900552755302467,0.6076818925729659,-0.2247072071092494,-0.7088515446384499,0
1.1846513028519596,-0.4940164373772056,0.0660697650973927,-1.7975340562910538,,0.5952449576239758,0
-0.31435028506780327,1.314679230655706,0.7323523058110517,0.9772069126674889,-0.4862448781098504,0.1283369375246149,0
-0.05950929002892669,-0.24875959123566463,-0.5146384621176499,-0.5835448985024161,1.3252274500860333,1.2463147880522545,1
0.7992972645022182,0.2210681190626048,-2.0697908465664,-0.10798336313783347,,-1.0398826244164943,0
0.6480595021592097,-2.3131745098623826,0.7447702002103649,-1.0312219995379486,-0.17979869635881462,-0.31049754227601006,0
2.0879507699841824,0.21820698568357005,-1.4361926871099926,-5.087398267210201,,0.24676305524603298,0
-0.04840441900578929,1.3860957330298207,-0.6777573492817981,1.596813742356838,1.5801277564445448,0.18060739751568983,1
-0.7528104778943896,-0.2584858371894789,-0.5747284020517175,1.5466312736538486,,0.5540689587410931,0
0.6657936777528078,1.2214380145855324,-1.7142419223778864,0.1937310100197196,2.285639925544551,0.9245910972107262,0
0.8236070024990794,0.31112184305359003,1.4337180876376467,1.4036059063031452,,0.3812221159367504,1
1.0197735950109976,0.6866595276355079,1.4234475584289932,-2.2981070775580212,,0.5552051849036266,0
1.730201679444059,1.6413333984836902,0.4767713624662945,-3.062170799207055,,-0.959538077284516,0
